Time,Source,Source Port,Destination,Destination Port,Protocol,Length,repeats,Event,Seq,Ack,Win,Len,MSS
0.04,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,5,TCP_CAM_PSH_ACK,99509,1804,33580,1413,
0.04,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,5,TCP_CAM_PSH_ACK,100922,1804,33580,1413,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,5,TCP_CAM_PSH_ACK,102335,1804,33580,1413,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,5,TCP_CAM_PSH_ACK,103748,1804,33580,1413,
26.51,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,41576,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,2191,TCP_DOM_Duplicate_ACK,1804,41576,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,2190,TCP_DOM_Duplicate_ACK,1804,41576,65535,0,
175.66,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,125,TCP_CAM_PSH_ACK,105161,1804,33580,1413,
522.48,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,42989,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,900,TCP_DOM_Duplicate_ACK,1804,42989,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,899,TCP_DOM_Duplicate_ACK,1804,42989,65535,0,
348.77,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,2,TCP_PSH_Retransmission,41576,1804,33580,1413,
0.0,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,30,TCP_CAM_Duplicate_ACK,106574,1804,33580,0,
0.1,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,30,TCP_CAM_Duplicate_ACK,106574,1804,33580,0,
279.78,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,11879,TCP_CAM_PSH_ACK,106574,1804,33580,1413,
47.62,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,52880,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1594,TCP_DOM_Duplicate_ACK,1804,52880,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1593,TCP_DOM_Duplicate_ACK,1804,52880,65535,0,
15.46,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,80,TCP_PSH_Retransmission,42989,1804,33580,1413,
353.84,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,20,TCP_CAM_Duplicate_ACK,107987,1804,33580,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,20,TCP_CAM_Duplicate_ACK,107987,1804,33580,0,
60.67,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,27,TCP_CAM_PSH_ACK,107987,1804,33580,1413,
